id,user_id,raw_text,normalized_text,merchant_name,primary_confidence,prediction_status
1e4ec875-666d-4a73-af41-15977276b5ae,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹565.24 debited to Electricity Board on 26-Jan-2026 22:19 via UPI Ref 7327357146,,Electricity Board,0.2832,AUTO
da005ed8-4fab-4ff1-89fb-b77d6661eab7,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹137.1 debited to BookMyShow on 12-Dec-2025 04:06 via UPI Ref 7603176375,,BookMyShow,0.187,AUTO
de09a317-d4c2-4fe9-a53b-3bbd765449ef,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1738.43 debited to Ola on 23-Sep-2025 02:57 via UPI Ref 1808118380,,Ola,0.2855,AUTO
d970d7ff-2f52-40c0-b0d9-7838b8111dbe,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1700.37 debited to Spotify on 28-Aug-2025 08:58 via UPI Ref 7314631225,,Spotify,0.3183,AUTO
cdeb27f7-cc59-4a84-b63f-8ac5cc956767,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1595.81 debited to Rapido on 03-Nov-2025 20:14 via UPI Ref 1121010427,,Rapido,0.2624,AUTO
ae7af852-6847-4265-a4bc-e798449c69e0,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹662.71 debited to Flipkart on 27-Sep-2025 14:03 via UPI Ref 3349525485,,Flipkart,0.2657,AUTO
87cc3268-400a-4192-99c4-31dde99e90e6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹610.14 debited to Jio on 22-Sep-2025 04:24 via UPI Ref 1514400906,,Jio,0.2595,AUTO
a0da00ba-3394-43c6-a116-3d46a8c5cbe5,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹940.09 debited to Amazon on 09-Dec-2025 19:59 via UPI Ref 7556985390,,Amazon,0.3588,AUTO
4c0293c6-7a37-44e3-af7e-f987cd0005d6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1953.35 debited to Electricity Board on 21-Dec-2025 20:56 via UPI Ref 4331330631,,Electricity Board,0.3652,AUTO
ba4e29a6-7231-43a5-b40f-962aaf09efd3,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 09-Jan-2026 13:32 via UPI Ref 2920571659,,House Owner,0.163,AUTO
9512d4c8-91a3-476e-a24a-a353890f9a16,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹824.38 debited to McDonalds on 08-Jan-2026 00:09 via UPI Ref 3644806150,,McDonalds,0.1538,AUTO
e0baa35b-3942-4108-ab76-570b9257728b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1531.57 debited to DMart on 27-Oct-2025 01:57 via UPI Ref 7949934137,,DMart,0.1708,AUTO
2ab94d83-e8b9-4264-8961-de6443acd700,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1823.03 debited to Hospital XYZ on 25-Aug-2025 09:39 via UPI Ref 7765084605,,Hospital XYZ,0.3555,AUTO
a7987802-8d75-424c-800a-b74df359f829,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1520.49 debited to Netflix on 28-Sep-2025 07:35 via UPI Ref 2403431887,,Netflix,0.2765,AUTO
1c121603-1aae-4fa1-824e-3755eb0cb389,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹239.18 debited to Uber on 11-Dec-2025 12:33 via UPI Ref 9689821964,,Uber,0.3466,AUTO
0555ddc6-0311-49bb-ac4d-97dbd9ae81b6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 09-Nov-2025 20:19 via UPI Ref 8068463322,,House Owner,0.2109,AUTO
c210a1c9-8deb-43da-b441-bb608388339a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1062.13 debited to Amazon on 04-Jan-2026 14:13 via UPI Ref 9675188723,,Amazon,0.2426,AUTO
23f7c2e6-7f84-436d-a18b-e192cf6a8d2d,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹2082.0 debited to PokerStars on 21-Dec-2025 01:00 via UPI Ref 9473212334,,PokerStars,0.203,AUTO
a30e93b6-2064-4d3b-badf-ce303bd90cdf,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹951.12 debited to Myntra on 19-Dec-2025 05:41 via UPI Ref 7445285926,,Myntra,0.2931,AUTO
86746c5a-dbe4-4310-b341-051c35231c46,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1362.54 debited to Amazon on 19-Dec-2025 14:31 via UPI Ref 9131342921,,Amazon,0.4074,AUTO
a8b6ba74-b36a-4d99-bc60-89fdae0216b6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1343.96 debited to Water Supply on 14-Nov-2025 22:01 via UPI Ref 7701483726,,Water Supply,0.3398,AUTO
74246c93-1c5a-43e2-a522-e04566912b77,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1832.01 debited to Swiggy on 13-Jan-2026 21:36 via UPI Ref 8387222900,,Swiggy,0.3335,AUTO
77676bf8-82c5-491b-a590-81d049e4954d,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1514.06 debited to Zomato on 09-Feb-2026 06:54 via UPI Ref 4253356734,,Zomato,0.2591,AUTO
aa7366e8-8d89-449e-a009-78f65148f2ac,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 15-Oct-2025 23:46 via UPI Ref 2509604193,,House Owner,0.1977,AUTO
4cf630fd-3923-43a6-b185-076b6da5386b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1254.19 debited to Swiggy on 07-Nov-2025 10:49 via UPI Ref 6454935615,,Swiggy,0.3275,AUTO
2c42a202-8357-479c-b56c-f23f5a2f86d5,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹471.52 debited to Uber on 31-Dec-2025 14:50 via UPI Ref 1030274286,,Uber,0.2947,AUTO
a272a94a-81b3-48ff-9260-aa6f16f58bbb,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹997.8 debited to Amazon on 12-Oct-2025 17:00 via UPI Ref 7335650357,,Amazon,0.4638,AUTO
c22a1bef-78b4-4dd4-8249-da701e4b6068,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1516.64 debited to Amazon on 15-Sep-2025 09:49 via UPI Ref 5013130449,,Amazon,0.3487,AUTO
d958e972-b9c8-4a8e-9a7b-a286bb8f4ebf,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1120.57 debited to Zomato on 29-Nov-2025 11:26 via UPI Ref 5108845819,,Zomato,0.3809,AUTO
92d1f5f6-5690-4292-963f-2f775c77591c,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹794.17 debited to Amazon on 08-Dec-2025 07:37 via UPI Ref 3180030377,,Amazon,0.2757,AUTO
97341499-d089-4642-9d4c-6b6c32fc84d1,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹98.34 debited to Spotify on 07-Jan-2026 05:16 via UPI Ref 3010132799,,Spotify,0.4635,AUTO
360785a5-05dc-453d-971b-af8124e5d9f3,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1395.86 debited to Flipkart on 25-Oct-2025 21:54 via UPI Ref 5198497048,,Flipkart,0.2677,AUTO
6a62d821-9c03-44f9-acd9-32538684395f,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1201.55 debited to Swiggy on 28-Jan-2026 14:44 via UPI Ref 6540814110,,Swiggy,0.3465,AUTO
72f67a02-a701-4774-99de-de09c2d3e4a6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹829.63 debited to Amazon on 10-Dec-2025 18:12 via UPI Ref 5046886933,,Amazon,0.3241,AUTO
2d3f76ae-6fd9-466b-8475-f972967e67c2,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹806.17 debited to Zomato on 30-Sep-2025 05:56 via UPI Ref 1766505206,,Zomato,0.3844,AUTO
af88d66e-4db9-483e-887b-0482459bc9be,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1607.42 debited to McDonalds on 14-Jan-2026 23:20 via UPI Ref 3003008136,,McDonalds,0.1826,AUTO
24bd20aa-8a01-4197-b99f-8e40b614a08e,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹525.47 debited to Uber on 01-Feb-2026 15:14 via UPI Ref 3400624514,,Uber,0.277,AUTO
84d82dc2-8d28-4635-b4f8-e904977bff5b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1523.49 debited to Uber on 07-Nov-2025 18:53 via UPI Ref 9786314858,,Uber,0.272,AUTO
f195f841-35ce-4db1-a226-49f6aaa248bb,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1059.94 debited to BigBasket on 19-Jan-2026 05:47 via UPI Ref 4433335297,,BigBasket,0.259,AUTO
9cbe666c-703c-4e11-9939-7143544354ab,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹88.3 debited to Dominos on 31-Aug-2025 12:36 via UPI Ref 3611217522,,Dominos,0.2575,AUTO
17a263bf-b2ff-452f-bb30-929c8c2d8a20,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹614.15 debited to BookMyShow on 17-Jan-2026 12:07 via UPI Ref 1134732064,,BookMyShow,0.176,AUTO
62e0d536-be6a-4b54-a8bd-852981c683e7,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹419.5 debited to DMart on 06-Feb-2026 22:45 via UPI Ref 8004222564,,DMart,0.1549,AUTO
62da3e3b-e0b2-4db7-84ec-be0d9f291160,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹258.71 debited to Swiggy on 08-Feb-2026 01:05 via UPI Ref 8731306358,,Swiggy,0.318,AUTO
ba3cac39-2e10-458a-86b5-b69faf195da0,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹485.64 debited to Airtel on 17-Aug-2025 03:23 via UPI Ref 8115112530,,Airtel,0.3152,AUTO
7fdbbe7f-acc3-444c-b635-783959a353b7,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹423.91 debited to Airtel on 25-Oct-2025 11:38 via UPI Ref 4597610372,,Airtel,0.3443,AUTO
a187c1b0-d406-4aea-b4fa-812234c0ddff,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹571.94 debited to Electricity Board on 20-Jan-2026 18:42 via UPI Ref 8064529515,,Electricity Board,0.2746,AUTO
09ae73b3-5453-4eba-89e5-4b984f941d7b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1577.25 debited to DMart on 23-Oct-2025 18:49 via UPI Ref 6048101811,,DMart,0.1907,AUTO
b05b7e63-c4a3-4d84-a841-a5c30dc91d0b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1369.21 debited to DMart on 29-Oct-2025 23:21 via UPI Ref 8704859004,,DMart,0.2234,AUTO
34bab431-80e9-4964-9e35-affe0b48a7ba,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹78565.31 credited to Company Payroll on 25-Aug-2025 06:53 via UPI Ref 6216446357,,Company Payroll,0.1862,AUTO
9c98d951-95cd-4368-bb04-8d45cb524abe,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹339.35 debited to Myntra on 31-Aug-2025 21:00 via UPI Ref 6152284549,,Myntra,0.2771,AUTO
63eda205-acde-476e-a581-11082318b597,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹404.05 debited to Zomato on 24-Dec-2025 21:10 via UPI Ref 2749500229,,Zomato,0.3914,AUTO
32f76a73-7943-4e5b-afef-d99913907a17,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1658.42 debited to DMart on 12-Nov-2025 06:22 via UPI Ref 2445297341,,DMart,0.1684,AUTO
0bbd1432-f951-4791-a900-f3ce4e4c5da8,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1392.37 debited to Rapido on 13-Dec-2025 08:14 via UPI Ref 2518014847,,Rapido,0.2872,AUTO
658bd6c8-1a15-4db3-b8f4-8ce64fd72de9,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹904.36 debited to Ola on 22-Nov-2025 02:37 via UPI Ref 9843453150,,Ola,0.2578,AUTO
4c37d7d0-c598-4041-a7b8-68a7b793c762,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹906.84 debited to McDonalds on 24-Jan-2026 06:32 via UPI Ref 6969012226,,McDonalds,0.1485,AUTO
fa3f95c9-f567-45a9-8f01-5ff0f3897de3,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 07-Oct-2025 07:22 via UPI Ref 3105411520,,House Owner,0.1646,AUTO
831c8445-1107-4358-8288-0ca54099bc31,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 30-Nov-2025 07:19 via UPI Ref 5868604053,,House Owner,0.1949,AUTO
36f47d6c-962b-490f-92e2-f3dc35d12b7c,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹214.03 debited to Hospital XYZ on 29-Sep-2025 09:39 via UPI Ref 4139106278,,Hospital XYZ,0.3229,AUTO
713c0441-3520-47fd-81b7-711ccafbabb3,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹372.76 debited to Swiggy on 07-Dec-2025 19:20 via UPI Ref 4301903001,,Swiggy,0.3104,AUTO
a850d55b-b495-46e9-aed6-14de563f9f45,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹218.92 debited to Myntra on 01-Feb-2026 16:03 via UPI Ref 9056916417,,Myntra,0.2098,AUTO
09081bf6-af3e-4fcf-818d-47f1fcbf8e50,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹828.12 debited to BookMyShow on 06-Jan-2026 00:05 via UPI Ref 2928950037,,BookMyShow,0.1849,AUTO
dffa05d5-7521-4683-b1b2-ae65a02240fc,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹73920.53 credited to Company Payroll on 12-Jan-2026 13:14 via UPI Ref 6413664921,,Company Payroll,0.1642,AUTO
aa649279-fa6f-4fb0-8e73-3fe2d5bac51f,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹876.34 debited to Amazon on 27-Jan-2026 19:20 via UPI Ref 2651470840,,Amazon,0.4143,AUTO
d5e2622e-8b30-442d-8b26-aa9d408707bf,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹308.21 debited to Electricity Board on 18-Sep-2025 19:12 via UPI Ref 8790982190,,Electricity Board,0.303,AUTO
a8bb393d-b973-4f56-bf67-1248527f1d44,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹428.33 debited to DMart on 04-Feb-2026 09:45 via UPI Ref 5758927123,,DMart,0.1797,AUTO
8384e0f4-cbb3-4c6f-9962-0e72c95f3c11,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 17-Jan-2026 03:59 via UPI Ref 3028104784,,House Owner,0.1787,AUTO
71be6c96-d08b-4521-9796-7d51721fd01e,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1506.97 debited to DMart on 09-Feb-2026 21:05 via UPI Ref 1177183606,,DMart,0.178,AUTO
2fea441c-ed46-429e-9bb8-a7fe0a6144a4,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹4897.16 debited to Bet365 on 16-Nov-2025 20:01 via UPI Ref 3149374876,,Bet365,0.1991,AUTO
77abb1e8-8566-48a0-b167-47e02ac4f2c6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹42206.64 credited to Company Payroll on 12-Oct-2025 21:21 via UPI Ref 8656314222,,Company Payroll,0.1883,AUTO
b5c5d94e-9010-4db4-9bb8-237197390351,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹360.27 debited to Dominos on 01-Oct-2025 16:49 via UPI Ref 2455725834,,Dominos,0.2354,AUTO
ec57dbbc-1049-4070-82ef-12c57d2c5e22,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹2866.83 debited to PokerStars on 17-Aug-2025 23:11 via UPI Ref 9112039767,,PokerStars,0.1824,AUTO
3dc701f0-cb0a-4789-b9a8-8876d8237dec,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹958.18 debited to DMart on 29-Oct-2025 10:16 via UPI Ref 2465281760,,DMart,0.2236,AUTO
ea76f95a-60e8-4fa4-938e-5c1b125e9f97,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹30480.04 credited to Company Payroll on 20-Oct-2025 01:30 via UPI Ref 2659888895,,Company Payroll,0.2041,AUTO
9018193b-586d-441f-ac94-157342852e8e,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 26-Dec-2025 13:13 via UPI Ref 7811984149,,House Owner,0.1885,AUTO
5440baf1-7f35-48ad-b7c1-01a34a8ad021,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1778.32 debited to Zomato on 09-Sep-2025 23:58 via UPI Ref 2395081698,,Zomato,0.3566,AUTO
6ea4e419-9049-46cd-8469-bd1b1650337b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1194.41 debited to Uber on 09-Sep-2025 15:49 via UPI Ref 3599451199,,Uber,0.3011,AUTO
bcc97e86-abee-4124-a760-e51e6efc6dfd,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 13-Dec-2025 22:31 via UPI Ref 8245669960,,House Owner,0.1524,AUTO
f84dee48-7aaa-4ab7-969c-41098244b02f,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1555.64 debited to BookMyShow on 01-Feb-2026 01:33 via UPI Ref 8997618191,,BookMyShow,0.1835,AUTO
74ac9852-7905-4c6d-8386-919dacea69a0,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1830.83 debited to Myntra on 14-Oct-2025 10:44 via UPI Ref 1330641480,,Myntra,0.2709,AUTO
a42baa9c-2555-4c8b-9f3e-33013dfcbdcb,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1921.28 debited to Dominos on 23-Sep-2025 18:53 via UPI Ref 1768272403,,Dominos,0.2683,AUTO
814f5bf8-2c60-4812-acb4-f1ad8bc972b5,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹56.9 debited to Electricity Board on 06-Feb-2026 08:32 via UPI Ref 7762965067,,Electricity Board,0.3354,AUTO
e1010721-e47f-47c1-a7ba-fe8a82792dc5,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1438.67 debited to Netflix on 06-Jan-2026 06:51 via UPI Ref 4887334140,,Netflix,0.215,AUTO
8b881393-6cd6-4a34-aa75-cd9d7abefbe6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹775.71 debited to Myntra on 30-Nov-2025 18:51 via UPI Ref 3351542594,,Myntra,0.1822,AUTO
dad74db0-c424-467e-93b5-6b6152221776,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1219.83 debited to McDonalds on 07-Oct-2025 01:13 via UPI Ref 7532580731,,McDonalds,0.206,AUTO
6ee15038-44a3-444a-b1dc-a6f7cddd3e4a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 05-Jan-2026 01:05 via UPI Ref 5458661972,,House Owner,0.1904,AUTO
1d4a5efc-ecd8-41c8-b50a-c92936ecb1a4,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹150.25 debited to BookMyShow on 05-Sep-2025 12:27 via UPI Ref 8359455760,,BookMyShow,0.1796,AUTO
dc7937ba-612f-43f6-aba9-3dd4f799de63,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 10-Feb-2026 13:53 via UPI Ref 9392059119,,House Owner,0.1571,AUTO
778d0ef5-dc7f-402b-bb57-07b3b371fb2b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1041.89 debited to McDonalds on 19-Jan-2026 13:19 via UPI Ref 6771615689,,McDonalds,0.2017,AUTO
4dc31e65-26b9-45ef-9a06-b517f622e09b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹664.48 debited to Uber on 23-Sep-2025 05:00 via UPI Ref 8677250233,,Uber,0.3384,AUTO
49815008-33e6-4401-8727-be605a72767e,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹996.43 debited to Amazon on 31-Aug-2025 10:19 via UPI Ref 8554494856,,Amazon,0.3916,AUTO
48891912-844d-4992-80bc-900289698d12,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1929.84 debited to Swiggy on 15-Nov-2025 07:28 via UPI Ref 1579072483,,Swiggy,0.2828,AUTO
42020ee2-3934-4fa1-84ed-81dc0943a08a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1993.49 debited to McDonalds on 27-Jan-2026 07:14 via UPI Ref 3076850251,,McDonalds,0.1846,AUTO
9b58b433-d00b-441c-ad02-191b8a0c0b16,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1211.85 debited to Spotify on 27-Sep-2025 15:43 via UPI Ref 3248391963,,Spotify,0.3898,AUTO
55c2f20a-2361-41b8-b5e9-0c67ad6d821f,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹223.27 debited to Dominos on 30-Jan-2026 10:54 via UPI Ref 4826469207,,Dominos,0.264,AUTO
11105f5d-181e-4939-bd19-dcef866db0cd,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹212.78 debited to Electricity Board on 04-Nov-2025 02:44 via UPI Ref 6644834164,,Electricity Board,0.3495,AUTO
0d9484d9-ff11-4b33-b85c-f779638a4804,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1358.96 debited to Airtel on 09-Sep-2025 15:12 via UPI Ref 6179325848,,Airtel,0.3862,AUTO
de5a7efb-d433-4040-8600-09178162ee1a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1363.44 debited to Airtel on 27-Nov-2025 08:24 via UPI Ref 7416532051,,Airtel,0.4264,AUTO
17c6c6cb-010b-4e33-b308-a3fa2934e66a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1913.0 debited to Zomato on 28-Jan-2026 23:12 via UPI Ref 9450846898,,Zomato,0.4366,AUTO
d1088aea-c925-46f3-9122-9ebc82bd83cb,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹433.96 debited to Dominos on 19-Dec-2025 10:46 via UPI Ref 8763878352,,Dominos,0.3148,AUTO
4caf82c8-c690-40f8-a513-29ac45f60e79,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹245.35 debited to Uber on 08-Feb-2026 21:10 via UPI Ref 8286942747,,Uber,0.4031,AUTO
a3327a77-d32c-4065-b6dd-6dacdb3f3b10,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹855.57 debited to BookMyShow on 24-Oct-2025 10:36 via UPI Ref 1174808689,,BookMyShow,0.1947,AUTO
821057d5-f966-42cc-a8ac-c3d1acc19277,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1795.35 debited to Ola on 19-Dec-2025 08:25 via UPI Ref 7274765508,,Ola,0.3071,AUTO
2eee85e7-04f2-42b1-8e04-6ec9be5630ad,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1896.81 debited to Netflix on 30-Oct-2025 12:07 via UPI Ref 3270188290,,Netflix,0.321,AUTO
4efd71d2-47bf-4d17-96a8-2e5a92ffc154,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹379.61 debited to Myntra on 19-Aug-2025 01:58 via UPI Ref 4356779231,,Myntra,0.2905,AUTO
7c5e6a15-d278-4f40-9cdd-c32085998043,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹671.19 debited to Jio on 26-Jan-2026 22:15 via UPI Ref 7316081017,,Jio,0.2381,AUTO
308d06b2-d9f4-4af7-bf9f-623594288b76,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1038.65 debited to Netflix on 15-Dec-2025 14:59 via UPI Ref 1125950208,,Netflix,0.3309,AUTO
7065ee89-4329-485a-b08a-1a4f6b8683ab,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹31318.07 credited to Company Payroll on 29-Dec-2025 02:24 via UPI Ref 9420257787,,Company Payroll,0.1686,AUTO
fa93d9b7-3abc-41c1-92a9-73e5dea3c297,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹689.15 debited to BigBasket on 23-Aug-2025 14:48 via UPI Ref 3066562936,,BigBasket,0.1869,AUTO
9d93e176-c047-45c1-a872-1e643a43f831,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1107.46 debited to BigBasket on 29-Nov-2025 12:24 via UPI Ref 1603710390,,BigBasket,0.1712,AUTO
8020092d-9776-4966-9d54-f90590ad3b30,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1883.83 debited to Swiggy on 12-Jan-2026 08:58 via UPI Ref 3036132092,,Swiggy,0.336,AUTO
d820bbd8-aa3e-4c68-81c7-8f1f29797314,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹627.22 debited to Amazon on 04-Feb-2026 06:18 via UPI Ref 7627438286,,Amazon,0.2471,AUTO
10406c6b-f020-4083-8b10-2306708e1aa8,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1473.61 debited to MedPlus on 21-Dec-2025 15:51 via UPI Ref 2154100778,,MedPlus,0.1995,AUTO
33a3ec49-c9db-448a-951e-a0cd8e6b7ef6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹280.53 debited to Water Supply on 17-Jan-2026 01:43 via UPI Ref 2035679635,,Water Supply,0.2617,AUTO
76226006-047f-4766-948c-a325b3dd80e7,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1225.12 debited to Reliance Fresh on 24-Sep-2025 05:19 via UPI Ref 5414231906,,Reliance Fresh,0.1748,AUTO
e6c55bf6-6ae3-4410-95db-782d38537dfa,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1712.22 debited to Zomato on 31-Aug-2025 03:20 via UPI Ref 9124897563,,Zomato,0.3209,AUTO
64f94817-1921-4638-99ab-01d442916726,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹526.67 debited to Dominos on 26-Nov-2025 23:50 via UPI Ref 6103849340,,Dominos,0.3578,AUTO
a575cae9-6c3c-4532-b15c-24f5f1a3f3e7,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1554.26 debited to Uber on 10-Nov-2025 04:13 via UPI Ref 8839014822,,Uber,0.3847,AUTO
13b9b7c0-2dcb-4260-ab94-067550bd4862,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹4752.47 debited to Bet365 on 07-Dec-2025 14:39 via UPI Ref 9936939696,,Bet365,0.2011,AUTO
c144ca15-3b9c-4d06-8ad1-68af73ce0df9,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1810.49 debited to Ola on 01-Nov-2025 15:38 via UPI Ref 6980977776,,Ola,0.2357,AUTO
91d4e393-cadf-44d4-808e-2c3d5afdeecd,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1869.58 debited to Amazon on 09-Feb-2026 02:14 via UPI Ref 9300256117,,Amazon,0.3583,AUTO
32164191-ff54-4e1c-97a2-308853540d6c,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1631.57 debited to Amazon on 30-Sep-2025 07:20 via UPI Ref 7300083367,,Amazon,0.3937,AUTO
80cb680c-eb45-4aa0-8a99-64656b5403c5,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1426.26 debited to Reliance Fresh on 03-Oct-2025 08:45 via UPI Ref 2794157112,,Reliance Fresh,0.1602,AUTO
e9edd8c0-0272-499e-93e7-b575474ec0f4,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹77434.37 credited to Company Payroll on 24-Sep-2025 02:41 via UPI Ref 3606352304,,Company Payroll,0.2125,AUTO
9e7ed878-001f-4a5d-87c7-c7fcc9e5739b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1711.27 debited to Airtel on 11-Sep-2025 06:46 via UPI Ref 6015944887,,Airtel,0.3147,AUTO
